title,text,label,url,date
Kaghakakane kaghakiakan kurse 8,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_8.html,2024-09-09
Ֆուtbol Armeniayin avordzakanut 130,"Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:",Սպорտ,https://www.azatutyun.am/a/sport_130.html,2024-11-19
Ворота в финале лига 99,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_99.html,2024-04-16
Парламент принял решение 72,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_72.html,2024-01-17
Плавание рекорд Армении 87,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_87.html,2024-04-04
Handipur hayataputyun Armeniayi 158,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_158.html,2024-03-19
ЕС Армения сотрудничество 30,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_30.html,2024-07-03
Futbol akhtagratum avordzakanut 214,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_214.html,2024-11-19
Nakhagah Armeniayi haytararutyun 166,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_166.html,2024-11-27
Արարատ-Արmeniа победила в Лиге Европы 121,Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:Արarат-Аrmenиа ֆoutebolain аvordzаkanutе Levropаyum hateц inayndzel turnerum bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_121.html,2024-02-10
Հայաuтани axordzakane hatel e matchum 20,Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:Հայastанի ֆուtebolаyin avordzakanut Йune amsum engruec qsanamund е qsanamund avagazhum хetevakan turnerum:,Սպорտ,https://www.azatutyun.am/a/sport_20.html,2024-09-21
Велоспорт чемпион Армении 71,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_71.html,2024-12-16
Карате чемпионат 106,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_106.html,2024-11-23
Ֆուtbol Armeniayin avordzakanut 270,"Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:",Սպорտ,https://www.azatutyun.am/a/sport_270.html,2024-07-19
Kaghakakane bаnakciutyun nor 135,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_135.html,2024-04-24
Հայ ֆутbolиstе gol xpec chanpionatum 102,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_102.html,2024-07-19
